date,subject,body,label,from
2017-04-20 09:07:28.424212096,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply460@suspicious-domain.com
2017-04-22 04:58:13.746873440,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply461@suspicious-domain.com
2017-04-24 00:48:59.069534768,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply462@suspicious-domain.com
2017-04-25 20:39:44.392196096,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply463@suspicious-domain.com
2017-04-27 16:30:29.714857424,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply464@suspicious-domain.com
2017-04-29 12:21:15.037518752,Click here to claim your prize,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply465@suspicious-domain.com
2017-05-01 08:12:00.360180080,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply466@suspicious-domain.com
2017-05-03 04:02:45.682841424,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply467@suspicious-domain.com
2017-05-04 23:53:31.005502752,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply468@suspicious-domain.com
2017-05-06 19:44:16.328164080,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply469@suspicious-domain.com
2017-05-08 15:35:01.650825408,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply470@suspicious-domain.com
2017-05-10 11:25:46.973486736,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply471@suspicious-domain.com
2017-05-12 07:16:32.296148064,Click here to claim your prize,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply472@suspicious-domain.com
2017-05-14 03:07:17.618809408,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply473@suspicious-domain.com
2017-05-15 22:58:02.941470736,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply474@suspicious-domain.com
2017-05-17 18:48:48.264132064,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply475@suspicious-domain.com
2017-05-19 14:39:33.586793392,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply476@suspicious-domain.com
2017-05-21 10:30:18.909454720,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply477@suspicious-domain.com
2017-05-23 06:21:04.232116048,Action required: Update payment information,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply478@suspicious-domain.com
2017-05-25 02:11:49.554777392,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply479@suspicious-domain.com
2017-05-26 22:02:34.877438720,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply480@suspicious-domain.com
2017-05-28 17:53:20.200100048,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply481@suspicious-domain.com
2017-05-30 13:44:05.522761376,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply482@suspicious-domain.com
2017-06-01 09:34:50.845422704,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply483@suspicious-domain.com
2017-06-03 05:25:36.168084032,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply484@suspicious-domain.com
2017-06-05 01:16:21.490745376,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply485@suspicious-domain.com
2017-06-06 21:07:06.813406704,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply486@suspicious-domain.com
2017-06-08 16:57:52.136068032,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply487@suspicious-domain.com
2017-06-10 12:48:37.458729360,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply488@suspicious-domain.com
2017-06-12 08:39:22.781390688,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply489@suspicious-domain.com
2017-06-14 04:30:08.104052016,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply490@suspicious-domain.com
2017-06-16 00:20:53.426713360,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply491@suspicious-domain.com
